time_s,line_x_raw,line_x_clean,line_x_interp,line_x,point_0_x,point_0_y,point_0_x_smooth,point_0_y_smooth,point_0_start_frame,point_0_rel_x_px,point_0_rel_x_interp_px,point_0_rel_x_smooth_px,point_0_v_x_px_s,point_0_a_x_px_s2,point_1_x,point_1_y,point_1_x_smooth,point_1_y_smooth,point_1_start_frame,point_1_rel_x_px,point_1_rel_x_interp_px,point_1_rel_x_smooth_px,point_1_v_x_px_s,point_1_a_x_px_s2,point_2_x,point_2_y,point_2_x_smooth,point_2_y_smooth,point_2_start_frame,point_2_rel_x_px,point_2_rel_x_interp_px,point_2_rel_x_smooth_px,point_2_v_x_px_s,point_2_a_x_px_s2,point_3_x,point_3_y,point_3_x_smooth,point_3_y_smooth,point_3_start_frame,point_3_rel_x_px,point_3_rel_x_interp_px,point_3_rel_x_smooth_px,point_3_v_x_px_s,point_3_a_x_px_s2
36.541666666666664,2347.5404519339504,2347.5404519339504,2347.5404519339504,2349.011593727225,,,,,36,,,,,,3427.0,743.0,3421.9590773809523,741.6041666666667,74,1077.9884062727751,1077.9884062727751,1072.9556479165467,116.86327295045189,2.716089629969283,2410.0,1341.0,2409.098958333333,1343.3244047619048,372,60.98840627277514,60.98840627277514,60.095528868927886,138.59541580759242,-1.4624817986619558,1376.0,1032.0,1368.8095238095236,1038.1354166666665,646,-973.0115937272249,-973.0115937272249,-980.1939056548816,85.4525586647372,-46.569624655732056
36.583333333333336,2348.285210724826,2348.285210724826,2348.285210724826,2349.1481883798306,,,,,36,,,,,,3431.0,743.0,3426.973214285714,740.811011904762,74,1081.8518116201694,1081.8518116201694,1077.8194926694546,116.38039603607227,-6.684916676164656,2413.0,1343.0,2415.0215773809523,1346.2544642857142,372,63.85181162016943,63.85181162016943,65.8678557646928,138.36253889321335,-8.720630961832036,1375.0,1044.0,1372.4836309523807,1046.984375,646,-974.1481883798306,-974.1481883798306,-976.6700906638786,83.38039603607321,-59.18491667618738
36.625,2349.68417550418,2349.68417550418,2349.68417550418,2349.2803711211855,,,,,36,,,,,,3435.0,741.0,3431.96056547619,739.983630952381,74,1085.7196288788145,1085.7196288788145,1082.6540142528863,116.30619656077148,14.092281811470917,2423.0,1354.0,2420.9322916666665,1349.107886904762,372,73.71962887881455,73.71962887881455,71.62574044336266,137.86869656077306,-15.907718188504868,1377.0,1055.0,1376.061011904762,1055.955357142857,646,-972.2803711211855,-972.2803711211855,-973.245539318542,80.52048227505477,-75.37200390280874
36.666666666666664,2348.6859404600373,2348.6859404600373,2348.6859404600373,2349.42813487131,,,,,36,,,,,,3432.0,738.0,3436.973214285714,739.1302083333335,74,1082.5718651286902,1082.5718651286902,1087.511675716185,117.55475285369478,34.226493248118565,2427.0,1351.0,2426.8184523809523,1351.8787202380952,372,77.5718651286902,77.5718651286902,77.35691381142324,137.03689571083802,-22.023506751920934,1380.0,1064.0,1379.501488095238,1065.092261904762,646,-969.4281348713098,-969.4281348713098,-969.960050474291,77.0993957108395,-77.41636389470814
36.708333333333336,2349.7044594069175,2349.7044594069175,2349.7044594069175,2349.5882452416267,,,,,36,,,,,,3438.0,737.0,3442.0684523809523,738.2686011904763,74,1088.4117547583733,1088.4117547583733,1092.4502436573612,119.15840433144811,16.55627457550945,2436.0,1362.0,2432.66369047619,1354.5394345238096,372,86.41175475837326,86.41175475837326,83.04548175259949,136.03340433144626,-20.729439710222415,1390.0,1068.0,1382.797619047619,1074.4129464285716,646,-959.5882452416267,-959.5882452416267,-966.8205896759719,74.06911861716225,-61.443725424594234
36.75,2350.2775571783077,2350.2775571783077,2350.2775571783077,2349.734677655023,,,,,36,,,,,,3446.0,737.0,3447.218005952381,737.3988095238095,74,1096.265322344977,1096.265322344977,1097.441542743806,118.93444240165394,-37.44461859543409,2436.0,1356.0,2438.4694940476184,1357.0520833333333,372,86.265322344977,86.265322344977,88.69303083904408,135.30944240165277,-12.051761452573263,1389.0,1080.0,1385.9888392857142,1083.907738095238,646,-960.734677655023,-960.734677655023,-963.7876239228607,71.97908525878984,-45.37319002398865
36.791666666666664,2350.189494936944,2350.189494936944,2350.189494936944,2349.857986449443,,,,,36,,,,,,3451.0,736.0,3452.2983630952385,736.4940476190477,74,1101.1420135505568,1101.1420135505568,1102.3614471908318,116.03801944849545,-83.65039504844084,2447.0,1366.0,2444.258184523809,1359.408482142857,372,97.14201355055684,97.14201355055684,94.32126861940324,135.02909087706522,-6.1861093341781785,1390.0,1090.0,1389.114583333333,1093.5617559523812,646,-959.8579864494432,-959.8579864494432,-960.822332571073,70.28801944849674,-44.11468076263401
36.833333333333336,2350.6507591020163,2350.6507591020163,2350.6507591020163,2349.9806566641105,,,,,36,,,,,,3457.0,735.0,3457.2120535714284,735.5275297619048,74,1107.0193433358895,1107.0193433358895,1107.1113776978475,111.963576147617,-93.33758003364382,2451.0,1360.0,2450.0461309523807,1361.6220238095236,372,101.01934333588952,101.01934333588952,99.94545507879984,134.79393329047124,-10.301865747888362,1392.0,1101.0,1392.170386904762,1103.3668154761908,646,-957.9806566641105,-957.9806566641105,-957.9302889688191,68.30286186190357,-50.37329431939042
36.875,2349.473432597474,2349.473432597474,2349.473432597474,2350.1230598628795,,,,,36,,,,,,3462.0,734.0,3461.9605654761904,734.4940476190476,74,1111.8769401371205,1111.8769401371205,1111.6917452031335,108.25988777902491,-80.40486295902755,2454.0,1361.0,2455.822916666666,1363.7053571428569,372,103.87694013712053,103.87694013712053,105.5540963936095,134.17060206474116,-17.40486295896411,1395.0,1112.0,1395.138392857143,1113.3117559523812,646,-955.1230598628795,-955.1230598628795,-955.1304274159143,66.09024492188075,-53.94057724470039
36.916666666666664,2350.1598119989526,2350.1598119989526,2350.1598119989526,2350.2843548514984,,,,,36,,,,,,3466.0,734.0,3466.5751488095243,733.4032738095239,74,1115.7156451485016,1115.7156451485016,1116.1330350127657,105.26317090103176,-56.98131068318091,2464.0,1372.0,2461.5684523809523,1365.673363095238,372,113.71564514850161,113.71564514850161,111.1263385841943,133.34352804389098,-17.445596397479292,1399.0,1122.0,1398.0193452380954,1123.3824404761908,646,-951.2843548514984,-951.2843548514984,-952.4227685586627,63.80781375817879,-55.48131068314326
36.958333333333336,2350.7401588421503,2350.7401588421503,2350.7401588421503,2350.4632676475953,,,,,36,,,,,,3473.0,733.0,3471.084821428571,732.2760416666667,74,1122.5367323524047,1122.5367323524047,1120.463676111553,103.51144522209303,-15.495620762214415,2467.0,1367.0,2467.287202380952,1367.5431547619046,372,116.53673235240467,116.53673235240467,116.66605706393406,132.71680236495118,-16.78133504793673,1402.0,1132.0,1400.8080357142858,1133.5796130952385,646,-948.4632676475953,-948.4632676475953,-949.8131096027325,61.46680236495202,-51.17419219086684
37.0,2351.4854454292085,2351.4854454292085,2351.4854454292085,2350.6645617628665,,,,,36,,,,,,3476.0,733.0,3475.565476190476,731.1428571428572,74,1125.3354382371335,1125.3354382371335,1124.7589887812737,103.97186917084719,36.20983926516523,2476.0,1380.0,2472.992559523809,1369.294642857143,372,125.33543823713353,125.33543823713353,122.18607211460721,131.94508345656288,-26.57587502056018,1404.0,1141.0,1403.5059523809523,1143.902529761905,646,-946.6645617628665,-946.6645617628665,-947.3005350282499,59.5432977422731,-39.647303591989164
37.041666666666664,2351.6145036958123,2351.6145036958123,2351.6145036958123,2350.8813414976403,,,,,36,,,,,,3483.0,731.0,3480.1264880952376,730.030505952381,74,1132.1186585023597,1132.1186585023597,1129.1279985424565,106.5289318275233,66.85580603270759,2477.0,1370.0,2478.6599702380945,1370.8482142857142,372,126.11865850235972,126.11865850235972,127.66148068531368,130.50214611323796,-35.25133682443745,1407.0,1152.0,1406.1473214285713,1154.3303571428573,646,-943.8813414976403,-943.8813414976403,-944.8511681242101,58.16286039895311,-37.60847968151269
37.083333333333336,2349.705293407468,2349.705293407468,2349.705293407468,2351.095099097697,,,,,36,,,,,,3489.0,730.0,3484.833333333333,728.953869047619,74,1137.9049009023029,1137.9049009023029,1133.636399766901,109.54318634023964,54.085595129964986,2487.0,1382.0,2484.258184523809,1372.1488095238096,372,135.90490090230287,135.90490090230287,133.06125095737735,129.00747205452635,-26.164404870031543,1410.0,1162.0,1408.7433035714284,1164.8593750000002,646,-941.0950990976971,-941.0950990976971,-942.4536299950037,56.40925776881362,-51.55726201294614
37.125,2350.764758115677,2350.764758115677,2350.764758115677,2351.295264953076,,,,,36,,,,,,3493.0,729.0,3489.6577380952385,727.9114583333333,74,1141.7047350469238,1141.7047350469238,1138.2565974041433,111.0360647550205,9.314386519141596,2488.0,1373.0,2489.813244047619,1373.235863095238,372,136.70473504692382,136.70473504692382,138.4121033565245,128.32177904073527,-13.399899195178444,1412.0,1173.0,1411.2507440476186,1175.5200892857144,646,-939.2952649530762,-939.2952649530762,-940.1503966434755,53.86642189787414,-58.61418490945815
37.166666666666664,2349.9478184273253,2349.9478184273253,2349.9478184273253,2351.486633854951,,,,,36,,,,,,3499.0,728.0,3494.5,726.8839285714284,74,1147.513366145049,1147.513366145049,1142.889405163152,110.31938521683473,-30.802959881223593,2498.0,1382.0,2495.365327380952,1374.1622023809527,372,146.51336614504908,146.51336614504908,143.75473254410468,127.89081378826154,-19.33867416693484,1414.0,1184.0,1413.6458333333328,1186.3251488095239,646,-937.4866338549509,-937.4866338549509,-937.9647615035144,51.52474235969238,-43.55295988114257
37.208333333333336,2351.798835546187,2351.798835546187,2351.798835546187,2351.67962700142,,,,,36,,,,,,3504.0,727.0,3499.275297619048,725.8511904761904,74,1152.3203729985798,1152.3203729985798,1147.4498795055465,108.46915143158513,-40.28713709618483,2498.0,1375.0,2500.8950892857138,1374.9188988095239,372,146.32037299857984,146.32037299857984,149.06967117221328,126.71022286015732,-35.35856566755242,1417.0,1196.0,1415.9687499999995,1197.2410714285713,646,-934.6796270014202,-934.6796270014202,-935.856668113501,50.23700857444549,-23.4657085247661
37.25,2352.22657753363,2352.22657753363,2352.22657753363,2351.8831538502627,,,,,36,,,,,,3499.0,723.0,3503.9747023809523,724.8080357142856,74,1147.1168461497373,1147.1168461497373,1151.9285011157845,106.96212379215257,-27.5073506805318,2509.0,1384.0,2506.360119047619,1375.4866071428573,372,157.11684614973728,157.11684614973728,154.31391778245143,124.94426664929875,-42.1859221091234,1419.0,1207.0,1418.2678571428569,1208.225446428571,646,-932.8831538502627,-932.8831538502627,-933.7783441223105,49.56926664929515,-19.043064966254523
